trade_id,user_id,date,time,transaction_type,quantity,stock_id
TXN_03970,9354048106,2024-07-13,10:44:59,sell,309,1103
TXN_03971,8093597035,2024-03-20,10:08:24,buy,800,1105
TXN_03972,3768699384,2024-10-12,10:57:54,sell,1920,1104
TXN_03973,9354048106,2024-08-07,9:18:55,sell,520,1106
TXN_03974,5970995017,2025-07-19,14:05:37,sell,1214,1101
TXN_03975,4313201683,2024-03-21,10:23:46,sell,138,1110
TXN_03976,6772985563,2025-03-09,13:39:14,buy,1949,1107
TXN_03977,9354048106,2024-02-17,13:15:39,sell,954,1101
TXN_03978,3614142517,2025-02-13,12:19:32,sell,116,1106
TXN_03979,1402944639,2025-01-13,11:35:36,buy,783,1102
TXN_03980,9354048106,2024-02-29,15:41:14,buy,596,1110
TXN_03981,7713225623,2024-04-07,10:48:20,sell,644,1104
TXN_03982,5150695988,2024-07-18,14:51:07,buy,1870,1104
TXN_03983,5229455093,2024-11-04,9:46:49,sell,1811,1104
TXN_03984,6625608873,2024-06-19,14:18:51,buy,1028,1105
TXN_03985,9803134690,2025-02-16,14:13:49,buy,1672,1109
TXN_03986,9192201895,2025-07-05,13:08:14,buy,1815,1105
TXN_03987,5229455093,2024-04-09,9:27:52,buy,1834,1109
TXN_03988,1402944639,2024-01-30,13:38:50,sell,647,1109
TXN_03989,6625608873,2024-04-18,12:21:38,sell,1349,1103
TXN_03990,8093597035,2024-11-19,15:20:52,buy,393,1109
TXN_03991,7713225623,2024-06-12,15:22:11,buy,1328,1102
TXN_03992,3768699384,2024-11-09,13:31:22,sell,2176,1104
TXN_03993,3614142517,2024-06-26,10:15:35,sell,669,1109
TXN_03994,5775818865,2024-07-08,12:09:46,buy,1923,1109
TXN_03995,7713225623,2024-01-01,13:12:20,sell,1498,1106
TXN_03996,5970995017,2024-05-07,12:16:09,sell,120,1108
TXN_03997,5229455093,2025-06-14,9:24:31,sell,2409,1110
TXN_03998,6625608873,2024-12-22,10:23:35,sell,807,1109
TXN_03999,5775818865,2025-02-14,14:10:59,buy,2416,1109
TXN_04000,3614142517,2024-09-24,12:39:35,buy,558,1108
TXN_04001,6772985563,2024-03-21,9:34:41,sell,1701,1105
TXN_04002,1402944639,2025-02-10,11:24:52,sell,2239,1108
TXN_04003,1402944639,2025-04-05,9:34:13,sell,1148,1105
TXN_04004,9803134690,2025-06-25,9:21:18,buy,2412,1107
TXN_04005,3614142517,2024-10-27,12:05:47,buy,407,1109
TXN_04006,4313201683,2024-11-22,13:33:40,buy,2325,1102
TXN_04007,3768699384,2025-04-25,10:43:03,sell,1433,1107
TXN_04008,9862896116,2025-04-10,15:17:46,buy,1793,1104
TXN_04009,9803134690,2025-05-06,13:57:08,buy,610,1106
TXN_04010,3997467631,2025-04-20,13:35:08,buy,799,1104
TXN_04011,9474078998,2024-10-24,11:31:39,sell,2099,1108
TXN_04012,5970995017,2024-11-16,9:03:44,buy,195,1104
TXN_04013,7713225623,2024-12-18,10:10:51,buy,1554,1104
TXN_04014,9803134690,2025-03-22,10:49:52,sell,650,1105
TXN_04015,1402944639,2025-06-30,10:06:19,buy,1746,1105
TXN_04016,1926010870,2024-11-28,15:42:57,sell,120,1105
TXN_04017,6625608873,2025-03-05,12:20:26,sell,687,1106
TXN_04018,5150695988,2024-02-17,15:56:03,buy,2183,1110
TXN_04019,1402944639,2025-01-23,11:46:25,sell,1061,1103
TXN_04020,1926010870,2024-12-07,14:51:07,sell,2067,1102
TXN_04021,3997467631,2025-05-09,11:17:09,buy,853,1103
TXN_04022,6625608873,2024-11-26,12:34:09,buy,548,1102
TXN_04023,5150695988,2024-09-30,9:58:17,sell,1884,1106
TXN_04024,9803134690,2025-01-14,13:26:36,sell,796,1101
TXN_04025,3614142517,2024-10-17,13:55:41,sell,1963,1108
TXN_04026,9862896116,2024-12-04,9:38:52,buy,1278,1110
TXN_04027,9192201895,2024-03-13,15:19:31,sell,1520,1105
TXN_04028,9354048106,2025-01-10,9:08:58,buy,1714,1101
TXN_04029,9862896116,2024-10-01,11:43:13,sell,1244,1110
TXN_04030,9474078998,2025-04-24,14:57:40,sell,785,1101
TXN_04031,5970995017,2024-03-18,10:32:40,buy,2193,1102
TXN_04032,7552075955,2024-07-13,10:55:42,buy,1637,1107
TXN_04033,9803134690,2024-03-22,14:53:32,sell,1418,1105
TXN_04034,9803134690,2024-09-22,10:06:28,buy,145,1102
TXN_04035,9862896116,2024-09-23,15:12:55,sell,468,1107
TXN_04036,5970995017,2024-09-22,15:35:45,sell,1303,1101
TXN_04037,9354048106,2024-11-17,9:19:18,buy,1800,1103
TXN_04038,9354048106,2025-02-27,12:54:54,sell,1697,1101
TXN_04039,9192201895,2025-03-17,15:49:15,sell,206,1105
TXN_04040,5970995017,2024-05-12,10:12:28,buy,2000,1101
TXN_04041,5775818865,2024-09-27,11:09:18,buy,329,1109
TXN_04042,7713225623,2025-04-03,10:14:48,buy,2296,1104
TXN_04043,3997467631,2024-08-03,15:57:05,buy,857,1102
TXN_04044,5229455093,2025-07-10,13:24:04,buy,2009,1109
TXN_04045,5229455093,2024-12-07,10:51:17,buy,2021,1102
TXN_04046,5970995017,2024-05-24,10:37:00,sell,2168,1106
TXN_04047,5229455093,2025-01-28,13:47:18,sell,2129,1106
TXN_04048,1402944639,2024-08-25,12:52:52,buy,2482,1102
TXN_04049,4313201683,2024-05-10,13:49:56,buy,2474,1107
TXN_04050,3768699384,2024-06-30,14:27:27,sell,362,1108
TXN_04051,7713225623,2024-01-27,11:16:35,sell,519,1108
TXN_04052,9192201895,2024-12-11,11:12:56,sell,294,1102
TXN_04053,5775818865,2025-04-02,9:51:07,sell,2311,1105
TXN_04054,5775818865,2025-01-09,12:20:58,sell,1947,1109
TXN_04055,9862896116,2025-08-03,14:44:37,sell,1509,1105
TXN_04056,5970995017,2025-04-15,13:22:43,sell,1393,1110
TXN_04057,1926010870,2024-07-29,12:48:25,sell,2321,1109
TXN_04058,5775818865,2024-10-10,11:07:45,sell,1232,1106
TXN_04059,1926010870,2024-07-03,12:05:14,sell,2288,1101
TXN_04060,3768699384,2025-05-19,13:08:41,sell,1662,1101
TXN_04061,5775818865,2025-03-16,9:27:13,sell,1370,1105
TXN_04062,1402944639,2024-03-17,9:30:29,buy,214,1101
TXN_04063,5229455093,2025-05-13,9:36:17,buy,655,1107
TXN_04064,3768699384,2025-02-19,13:14:04,buy,2370,1110
TXN_04065,4313201683,2025-04-25,9:35:41,sell,1032,1101
TXN_04066,3997467631,2024-11-27,9:10:24,sell,2360,1106
TXN_04067,5970995017,2024-08-21,11:12:32,buy,1470,1101
TXN_04068,8093597035,2024-12-23,11:41:35,buy,2461,1101
TXN_04069,9474078998,2025-01-17,12:39:23,buy,1838,1106
TXN_04070,3997467631,2024-12-20,14:30:04,buy,114,1109
TXN_04071,9474078998,2024-08-06,10:41:35,buy,2168,1102
TXN_04072,4313201683,2024-09-04,15:52:51,sell,507,1105
TXN_04073,9354048106,2025-08-10,13:01:39,buy,1983,1109
TXN_04074,5775818865,2024-05-01,12:39:04,sell,413,1105
TXN_04075,3614142517,2024-03-15,15:58:15,buy,115,1108
TXN_04076,9192201895,2025-07-01,13:16:19,buy,2463,1109
TXN_04077,7552075955,2024-01-31,12:36:55,sell,537,1102
TXN_04078,9354048106,2025-02-16,15:26:36,sell,2488,1104
TXN_04079,6772985563,2024-06-27,9:16:22,sell,734,1107
TXN_04080,1926010870,2025-03-17,9:03:53,sell,1600,1101
TXN_04081,9803134690,2025-03-02,11:10:52,sell,1391,1109
TXN_04082,4313201683,2024-06-25,13:00:36,sell,813,1107
TXN_04083,3997467631,2025-02-07,13:54:55,buy,1105,1109
TXN_04084,6625608873,2024-12-14,14:38:51,sell,1547,1110
TXN_04085,9354048106,2024-02-24,14:24:45,buy,1462,1110
TXN_04086,5970995017,2024-04-23,14:23:12,sell,1773,1101
TXN_04087,7552075955,2024-04-06,12:46:43,sell,1933,1106
TXN_04088,5775818865,2024-12-07,11:37:37,buy,1461,1102
TXN_04089,9803134690,2024-09-09,10:42:46,buy,406,1106
TXN_04090,5229455093,2024-11-08,9:47:19,buy,579,1106
TXN_04091,8093597035,2024-05-04,13:56:49,buy,371,1106
TXN_04092,3614142517,2024-10-03,11:24:51,buy,1749,1103
TXN_04093,1402944639,2024-04-02,15:07:02,sell,2484,1109
TXN_04094,1926010870,2024-01-29,14:08:21,sell,1769,1109
TXN_04095,4313201683,2024-03-03,13:57:38,sell,1164,1104
TXN_04096,7552075955,2025-06-11,13:20:23,sell,411,1105
TXN_04097,9192201895,2025-05-23,10:50:12,buy,573,1106
TXN_04098,5775818865,2025-03-17,11:13:50,sell,1303,1109
TXN_04099,5229455093,2025-01-13,9:55:54,sell,864,1108
TXN_04100,3768699384,2024-04-27,10:41:10,sell,309,1104
TXN_04101,7552075955,2024-04-29,11:05:26,buy,1163,1108
TXN_04102,5229455093,2024-12-15,9:18:00,buy,2150,1101
TXN_04103,3614142517,2024-11-26,15:39:26,buy,1564,1109
TXN_04104,4313201683,2025-02-28,14:17:59,sell,834,1104
TXN_04105,3768699384,2025-02-24,14:37:43,sell,2204,1104
TXN_04106,5150695988,2025-07-12,9:39:30,sell,1777,1104
TXN_04107,3614142517,2025-05-05,15:05:12,buy,652,1101
TXN_04108,5229455093,2024-11-05,14:00:04,buy,516,1101
TXN_04109,1926010870,2025-06-16,13:09:52,buy,581,1109
TXN_04110,8093597035,2024-05-14,12:06:38,sell,1796,1104
TXN_04111,4313201683,2025-01-09,14:27:05,sell,1764,1105
TXN_04112,9474078998,2025-06-28,10:13:01,buy,680,1101
TXN_04113,5970995017,2024-01-02,9:12:48,sell,1828,1109
TXN_04114,5150695988,2024-02-16,10:30:53,buy,419,1110
TXN_04115,1926010870,2024-11-01,12:48:58,buy,701,1105
TXN_04116,7713225623,2025-06-03,11:48:56,buy,1258,1110
TXN_04117,3768699384,2025-06-12,9:42:39,buy,143,1106
TXN_04118,7552075955,2024-11-22,13:48:47,sell,347,1106
TXN_04119,7713225623,2025-05-04,10:26:57,sell,109,1102
TXN_04120,5150695988,2024-04-25,12:30:22,buy,153,1107
TXN_04121,9862896116,2024-02-07,12:59:00,sell,168,1106
TXN_04122,1402944639,2024-04-24,14:09:56,sell,276,1103
TXN_04123,9803134690,2025-03-07,14:54:08,sell,2025,1105
TXN_04124,4313201683,2025-05-03,13:45:07,buy,2187,1107
TXN_04125,8093597035,2024-12-16,15:38:04,buy,1043,1110
TXN_04126,5775818865,2024-09-30,12:50:27,sell,1679,1109
TXN_04127,5775818865,2024-10-07,13:46:35,buy,1795,1101
TXN_04128,7713225623,2024-06-06,11:20:56,buy,500,1108
TXN_04129,3614142517,2024-05-27,14:52:36,sell,1741,1101
TXN_04130,9803134690,2025-05-18,10:22:54,buy,804,1110
TXN_04131,1926010870,2024-04-28,12:44:00,sell,1441,1101
TXN_04132,7552075955,2024-08-09,15:23:07,sell,1809,1102
TXN_04133,1402944639,2024-07-16,14:49:14,sell,640,1104
TXN_04134,6772985563,2024-08-31,15:42:05,buy,2240,1106
TXN_04135,3997467631,2024-11-01,13:24:23,sell,540,1103
TXN_04136,7552075955,2024-01-20,10:32:51,buy,302,1107
TXN_04137,9474078998,2025-07-04,14:37:23,buy,1814,1110
TXN_04138,9192201895,2025-01-03,13:31:30,buy,2035,1106
TXN_04139,8093597035,2024-08-07,12:30:40,sell,1150,1108
TXN_04140,1402944639,2025-08-05,14:09:45,sell,2155,1105
TXN_04141,9862896116,2024-08-13,11:35:32,buy,1070,1106
TXN_04142,9862896116,2025-02-18,11:20:24,buy,2129,1108
TXN_04143,9192201895,2024-03-13,15:45:28,buy,2138,1104
TXN_04144,1926010870,2025-05-09,13:49:54,buy,2181,1103
TXN_04145,1926010870,2025-07-13,15:26:03,sell,1234,1101
TXN_04146,9474078998,2025-07-18,12:56:21,buy,372,1105
TXN_04147,1926010870,2024-04-29,15:01:01,buy,2366,1103
TXN_04148,9803134690,2025-06-21,12:39:07,sell,555,1109
TXN_04149,5150695988,2024-02-26,13:40:46,sell,1669,1102
TXN_04150,1926010870,2025-06-04,10:01:12,buy,1304,1108
TXN_04151,9474078998,2024-12-22,15:08:24,buy,789,1110
TXN_04152,9803134690,2024-02-25,13:01:30,buy,1345,1104
TXN_04153,9354048106,2024-10-14,15:22:04,sell,378,1108
TXN_04154,6625608873,2024-11-14,13:23:58,buy,1347,1103
TXN_04155,9474078998,2024-07-12,15:28:21,buy,769,1107
TXN_04156,3768699384,2025-03-31,12:14:30,buy,1888,1109
TXN_04157,1926010870,2024-02-16,11:35:41,buy,505,1103
TXN_04158,5970995017,2024-03-10,10:36:08,sell,1004,1102
TXN_04159,1402944639,2024-02-28,12:32:22,sell,2319,1101
TXN_04160,9192201895,2024-03-29,13:58:58,sell,1544,1108
TXN_04161,7552075955,2024-07-31,10:04:41,buy,787,1102
TXN_04162,3768699384,2024-07-20,12:33:59,sell,715,1107
TXN_04163,7552075955,2025-02-12,13:38:11,sell,474,1105
TXN_04164,5775818865,2024-04-13,9:57:52,buy,1840,1107
TXN_04165,6625608873,2025-01-31,13:08:04,buy,2035,1107
TXN_04166,9803134690,2024-07-20,15:13:04,buy,280,1108
TXN_04167,8093597035,2024-07-13,12:41:11,buy,1269,1108
TXN_04168,4313201683,2024-05-11,11:15:08,buy,892,1108
TXN_04169,9862896116,2024-02-09,15:32:17,sell,2215,1101
TXN_04170,7713225623,2024-04-20,11:22:12,buy,888,1103
TXN_04171,5150695988,2024-06-04,13:59:59,buy,1735,1102
TXN_04172,9354048106,2024-08-07,13:32:14,buy,2103,1107
TXN_04173,9803134690,2024-04-22,11:17:33,buy,698,1102
TXN_04174,4313201683,2025-04-01,15:43:39,sell,486,1102
TXN_04175,6772985563,2024-05-07,11:27:38,buy,2006,1106
TXN_04176,5229455093,2024-11-23,11:39:02,buy,1508,1108
TXN_04177,3768699384,2025-03-01,13:12:40,sell,1158,1104
TXN_04178,5970995017,2024-03-05,10:47:47,buy,184,1107
TXN_04179,7552075955,2024-03-26,15:05:11,sell,358,1108
TXN_04180,9192201895,2024-12-25,9:33:05,buy,398,1103
TXN_04181,5970995017,2024-07-31,9:57:39,buy,2029,1105
TXN_04182,4313201683,2024-12-07,9:06:14,sell,1828,1110
TXN_04183,3768699384,2024-03-22,14:25:51,sell,814,1102
TXN_04184,5229455093,2024-01-07,9:24:50,buy,1420,1101
TXN_04185,5150695988,2025-05-19,9:53:52,buy,1511,1107
TXN_04186,4313201683,2024-11-02,14:06:26,sell,591,1105
TXN_04187,5229455093,2024-10-18,10:01:40,buy,1941,1102
TXN_04188,9354048106,2024-10-17,15:27:54,sell,998,1101
TXN_04189,5150695988,2024-08-22,14:13:17,buy,1029,1109
TXN_04190,9803134690,2024-12-09,15:31:22,sell,2068,1103
TXN_04191,5970995017,2025-05-18,10:50:42,sell,2112,1101
TXN_04192,3768699384,2025-07-15,10:11:42,sell,1148,1103
TXN_04193,1926010870,2024-08-02,12:57:01,sell,422,1103
TXN_04194,3614142517,2024-04-04,12:14:22,buy,2065,1104
TXN_04195,1926010870,2025-02-15,13:37:03,sell,986,1103
TXN_04196,9803134690,2024-12-31,14:26:54,buy,1219,1106
TXN_04197,6625608873,2024-02-19,15:59:24,buy,1346,1108
TXN_04198,1402944639,2024-12-19,13:45:26,sell,358,1108
TXN_04199,9192201895,2024-04-19,10:39:40,buy,1170,1110
TXN_04200,9474078998,2025-04-11,14:16:30,buy,652,1108
TXN_04201,5970995017,2025-07-17,12:36:28,buy,2124,1110
TXN_04202,9862896116,2024-05-25,15:09:51,buy,1147,1103
TXN_04203,9474078998,2025-07-28,12:06:27,buy,894,1109
TXN_04204,9192201895,2025-05-15,15:11:22,sell,1583,1107
TXN_04205,1926010870,2024-05-23,10:21:04,sell,1734,1108
TXN_04206,6625608873,2025-02-11,11:45:19,buy,1807,1110
TXN_04207,4313201683,2025-02-06,12:34:11,buy,1655,1105
TXN_04208,1402944639,2024-06-11,11:22:09,buy,1120,1104
TXN_04209,5150695988,2024-08-11,12:25:16,sell,564,1102
TXN_04210,7713225623,2024-03-27,10:02:55,sell,1578,1109
TXN_04211,3997467631,2024-07-13,14:11:17,sell,1859,1110
TXN_04212,6772985563,2024-06-02,10:10:05,buy,1188,1103
TXN_04213,6772985563,2024-11-22,9:19:13,sell,1747,1110
TXN_04214,9474078998,2024-04-14,10:45:04,buy,2210,1105
TXN_04215,5775818865,2024-03-15,13:03:35,sell,2104,1108
TXN_04216,6772985563,2025-08-12,13:14:58,buy,195,1101
TXN_04217,8093597035,2024-01-18,14:03:26,sell,141,1109
TXN_04218,9192201895,2024-08-06,13:48:10,buy,674,1110
TXN_04219,5970995017,2024-07-28,10:11:16,sell,1624,1102
TXN_04220,3997467631,2024-01-05,13:37:28,buy,1572,1105
TXN_04221,3997467631,2024-02-04,13:51:10,buy,2381,1108
TXN_04222,3768699384,2025-04-16,13:33:00,sell,1398,1109
TXN_04223,9192201895,2024-08-12,14:25:38,sell,2456,1103
TXN_04224,9354048106,2024-11-24,13:26:38,buy,1785,1107
TXN_04225,3614142517,2024-12-24,14:24:52,sell,2473,1107
TXN_04226,9803134690,2025-03-18,10:15:25,buy,382,1108
TXN_04227,1402944639,2024-09-14,14:41:53,buy,937,1101
TXN_04228,7552075955,2024-11-04,13:41:13,sell,920,1108
TXN_04229,7552075955,2024-10-12,13:22:34,sell,243,1101
TXN_04230,5775818865,2024-12-15,13:57:42,sell,1161,1107
TXN_04231,9862896116,2024-04-04,10:48:32,sell,1593,1107
TXN_04232,9474078998,2024-04-30,15:20:44,buy,1432,1109
TXN_04233,9474078998,2024-08-28,10:23:05,sell,882,1106
TXN_04234,5775818865,2024-11-24,13:05:06,sell,1691,1101
TXN_04235,3997467631,2025-01-14,9:48:18,sell,2053,1109
TXN_04236,3768699384,2024-02-01,13:10:54,sell,610,1110
TXN_04237,9803134690,2024-01-05,14:43:57,sell,592,1102
TXN_04238,9803134690,2024-01-04,14:05:10,sell,2448,1105
TXN_04239,3614142517,2024-07-14,14:14:18,sell,1321,1102
TXN_04240,8093597035,2024-01-14,15:42:15,buy,277,1110
TXN_04241,5150695988,2024-10-27,14:17:51,sell,1660,1102
TXN_04242,9803134690,2024-10-13,10:25:37,sell,1896,1108
TXN_04243,3614142517,2024-10-06,13:23:38,buy,2450,1108
TXN_04244,4313201683,2025-08-13,11:49:26,buy,356,1110
TXN_04245,5150695988,2025-07-15,12:31:56,sell,587,1110
TXN_04246,3997467631,2024-05-10,15:25:45,buy,1547,1104
TXN_04247,5775818865,2024-01-23,11:31:36,buy,1705,1107
TXN_04248,6772985563,2025-01-11,10:51:45,buy,2419,1107
TXN_04249,3614142517,2024-04-29,11:36:32,buy,2290,1110
TXN_04250,9862896116,2024-05-22,13:57:59,buy,696,1107
TXN_04251,7713225623,2025-02-13,9:46:42,sell,377,1109
TXN_04252,1402944639,2024-02-15,13:38:48,sell,2037,1102
TXN_04253,9862896116,2025-01-03,15:10:54,buy,641,1102
TXN_04254,5970995017,2024-03-08,12:00:09,sell,2148,1108
TXN_04255,5970995017,2025-04-18,12:35:08,buy,929,1110
TXN_04256,6625608873,2025-07-08,11:08:11,sell,781,1108
TXN_04257,5150695988,2024-10-06,11:20:10,sell,950,1103
TXN_04258,3997467631,2024-08-22,14:00:27,sell,1099,1105
TXN_04259,7713225623,2024-07-10,11:42:47,sell,1694,1107
TXN_04260,9354048106,2024-12-26,14:33:37,buy,1200,1106
TXN_04261,9192201895,2024-01-03,10:35:15,sell,1742,1101
TXN_04262,5775818865,2024-03-21,14:20:59,buy,1122,1106
TXN_04263,4313201683,2024-03-07,10:35:35,sell,1007,1110
TXN_04264,7552075955,2024-11-03,10:44:35,sell,1110,1108
TXN_04265,7552075955,2025-02-12,9:58:42,buy,641,1102
TXN_04266,1402944639,2024-02-02,10:55:52,buy,2113,1108
TXN_04267,3614142517,2024-06-08,9:14:03,sell,2499,1105
TXN_04268,9354048106,2024-03-25,15:37:14,sell,2092,1101
TXN_04269,7713225623,2024-07-25,12:58:01,buy,1833,1108
TXN_04270,3768699384,2024-12-17,10:39:51,buy,1890,1102
TXN_04271,1402944639,2024-09-21,12:30:27,sell,2143,1107
TXN_04272,6625608873,2024-08-18,13:41:31,sell,501,1109
TXN_04273,9474078998,2024-05-29,12:58:57,sell,2335,1105
TXN_04274,5970995017,2025-06-16,15:18:41,buy,1427,1110
TXN_04275,7552075955,2025-02-01,15:36:49,sell,2462,1102
TXN_04276,4313201683,2025-01-27,12:09:15,sell,880,1105
TXN_04277,5229455093,2024-01-07,11:59:08,buy,1204,1108
TXN_04278,8093597035,2025-02-17,12:47:45,buy,1110,1110
TXN_04279,6772985563,2024-07-24,14:43:58,sell,1747,1110
TXN_04280,1402944639,2025-03-11,13:07:01,sell,1643,1108
TXN_04281,5970995017,2024-02-05,12:36:12,buy,822,1102
TXN_04282,5150695988,2024-05-31,10:02:57,sell,2241,1105
TXN_04283,9474078998,2025-06-01,15:02:10,sell,914,1106
TXN_04284,7552075955,2025-06-14,10:54:48,buy,2480,1110
TXN_04285,9803134690,2025-04-19,12:14:42,sell,2303,1106
TXN_04286,5229455093,2024-06-26,10:14:15,sell,1948,1107
TXN_04287,9474078998,2024-05-10,12:34:24,buy,141,1107
TXN_04288,9192201895,2025-04-29,13:06:09,sell,1464,1105
TXN_04289,5150695988,2024-10-10,9:03:46,buy,2105,1104
TXN_04290,9862896116,2024-07-11,10:11:45,sell,2308,1109
TXN_04291,9862896116,2024-04-19,9:47:44,buy,132,1105
TXN_04292,1926010870,2024-07-31,13:57:33,sell,2063,1103
TXN_04293,7713225623,2025-04-20,10:47:46,sell,2046,1108
TXN_04294,5229455093,2025-03-13,12:13:06,sell,1469,1105
TXN_04295,6625608873,2024-11-15,12:02:57,sell,782,1103
TXN_04296,5150695988,2024-10-03,11:23:07,sell,491,1103
TXN_04297,7552075955,2024-03-21,14:38:51,buy,1383,1110
TXN_04298,6625608873,2025-06-06,11:48:03,sell,119,1104
TXN_04299,7713225623,2024-10-30,9:31:24,sell,1909,1103
TXN_04300,8093597035,2024-01-19,15:14:48,buy,2442,1102
TXN_04301,5150695988,2024-02-01,10:24:58,sell,672,1107
TXN_04302,7713225623,2025-05-04,11:47:44,buy,1481,1105
TXN_04303,5229455093,2025-01-19,11:36:45,buy,1367,1103
TXN_04304,9803134690,2025-04-16,9:35:53,buy,333,1108
TXN_04305,3614142517,2024-06-24,14:00:18,buy,1366,1103
TXN_04306,1926010870,2025-02-21,14:30:59,buy,702,1110
TXN_04307,4313201683,2024-06-09,12:24:09,sell,332,1110
TXN_04308,9192201895,2025-03-19,12:46:22,buy,489,1105
TXN_04309,5229455093,2024-02-07,11:17:59,buy,2331,1101
TXN_04310,9803134690,2024-04-11,10:23:09,sell,2277,1106
TXN_04311,8093597035,2024-12-27,15:51:17,buy,2403,1108
TXN_04312,9192201895,2025-05-12,15:42:23,sell,1725,1107
TXN_04313,9474078998,2025-05-15,12:48:19,buy,1666,1110
TXN_04314,3768699384,2024-09-22,10:06:55,buy,1557,1106
TXN_04315,9862896116,2024-11-30,12:46:34,buy,2398,1105
TXN_04316,5150695988,2025-07-15,12:18:11,buy,1763,1110
TXN_04317,7713225623,2024-06-04,10:14:01,sell,2227,1101
TXN_04318,9474078998,2024-03-14,14:33:10,buy,1933,1108
TXN_04319,5775818865,2024-06-07,12:17:33,buy,2459,1108
TXN_04320,9354048106,2025-02-22,13:25:33,sell,1495,1109
TXN_04321,3614142517,2024-06-05,14:07:06,sell,302,1103
TXN_04322,5150695988,2024-12-26,14:59:12,sell,2216,1110
TXN_04323,9803134690,2024-05-03,11:09:37,sell,1599,1102
TXN_04324,7713225623,2024-09-07,11:22:09,sell,926,1107
TXN_04325,6625608873,2024-04-07,12:50:23,sell,1762,1101
TXN_04326,6772985563,2025-06-17,10:40:11,sell,478,1107
TXN_04327,9803134690,2025-02-24,11:38:50,buy,1887,1101
TXN_04328,3768699384,2024-05-08,10:04:06,buy,1018,1105
TXN_04329,1926010870,2025-02-13,10:26:34,sell,1984,1105
TXN_04330,9803134690,2024-04-03,12:57:50,sell,712,1108
TXN_04331,3997467631,2025-06-02,10:47:27,sell,1135,1101
TXN_04332,6772985563,2024-11-26,9:27:05,buy,1185,1106
TXN_04333,9192201895,2024-08-27,11:41:02,sell,956,1103
TXN_04334,5150695988,2024-02-08,13:32:24,buy,2179,1107
TXN_04335,7552075955,2024-12-22,9:58:02,sell,1545,1110
TXN_04336,6625608873,2025-03-25,10:48:15,sell,1436,1105
TXN_04337,9862896116,2024-02-05,10:39:40,buy,1381,1101
TXN_04338,3997467631,2024-08-23,13:16:48,sell,561,1110
TXN_04339,4313201683,2024-04-18,10:15:26,sell,1801,1107
TXN_04340,9354048106,2024-04-29,14:48:20,sell,332,1108
TXN_04341,7713225623,2024-01-06,9:32:22,buy,497,1101
TXN_04342,8093597035,2024-02-28,9:06:25,sell,133,1102
TXN_04343,9192201895,2024-09-04,15:12:24,buy,428,1106
TXN_04344,3997467631,2024-04-02,13:19:08,buy,1818,1107
TXN_04345,7713225623,2024-10-06,13:51:29,buy,1075,1110
TXN_04346,5970995017,2024-08-16,12:20:51,sell,692,1103
TXN_04347,6625608873,2024-04-13,14:30:37,buy,650,1102
TXN_04348,5775818865,2025-06-11,9:47:30,buy,2089,1103
TXN_04349,7713225623,2024-06-07,10:25:50,sell,1515,1107
TXN_04350,8093597035,2024-11-11,13:41:25,sell,2214,1107
TXN_04351,9192201895,2024-04-10,9:09:00,sell,1390,1101
TXN_04352,3997467631,2024-01-31,15:46:15,buy,2201,1102
TXN_04353,3768699384,2024-10-07,15:07:13,buy,2139,1106
TXN_04354,9803134690,2025-01-29,11:19:28,sell,1643,1106
TXN_04355,4313201683,2024-01-12,13:09:14,sell,2467,1108
TXN_04356,7713225623,2024-11-14,11:55:37,buy,1785,1104
TXN_04357,5229455093,2024-09-15,9:32:41,sell,286,1106
TXN_04358,6625608873,2024-09-08,9:31:09,sell,759,1108
TXN_04359,1926010870,2024-02-18,14:48:37,buy,893,1104
TXN_04360,5150695988,2024-04-04,10:22:36,buy,960,1107
TXN_04361,1402944639,2024-06-17,14:07:39,sell,1700,1105
TXN_04362,9474078998,2024-03-11,14:19:14,sell,599,1102
TXN_04363,1402944639,2024-02-12,11:01:51,sell,1386,1104
TXN_04364,5229455093,2025-05-09,9:34:18,sell,682,1103
TXN_04365,7552075955,2025-01-23,13:59:44,buy,1997,1105
TXN_04366,5970995017,2025-02-19,10:29:36,sell,108,1107
TXN_04367,3614142517,2024-01-14,14:33:09,sell,2213,1104
TXN_04368,3768699384,2025-07-13,9:38:31,sell,980,1108
TXN_04369,9354048106,2025-05-08,13:40:48,sell,2321,1103
TXN_04370,5150695988,2024-07-10,12:33:42,buy,938,1110
TXN_04371,9192201895,2024-02-25,11:43:03,buy,309,1101
TXN_04372,8093597035,2025-05-13,14:09:43,sell,921,1105
TXN_04373,3768699384,2025-01-11,9:21:37,buy,549,1109
TXN_04374,6625608873,2024-04-20,9:55:54,sell,211,1110
TXN_04375,9192201895,2024-06-29,10:11:06,buy,2091,1105
TXN_04376,5970995017,2024-12-21,15:26:12,sell,545,1102
TXN_04377,3614142517,2025-04-18,15:18:24,buy,922,1104
TXN_04378,3614142517,2025-04-03,13:29:47,sell,1177,1103
TXN_04379,3768699384,2024-08-01,13:55:53,sell,2057,1103
TXN_04380,9192201895,2024-09-10,10:08:50,sell,1295,1105
TXN_04381,4313201683,2024-08-21,13:29:14,buy,1753,1106
TXN_04382,8093597035,2025-04-19,14:49:50,sell,2268,1101
TXN_04383,6772985563,2024-01-22,10:43:14,buy,214,1107
TXN_04384,5970995017,2024-02-16,11:12:07,buy,984,1108
